时间,方向,类型,张数,价格,手续费,盈亏,原因
2026-02-07 11:09:00,多,多单全平,10,70477.20,3.5239,29.59,"✅【平多已执行】 💰 持仓均价: 70146.1 ✂️ 平仓价格: 70477.2 📦 平仓数量: 10.0 📝 平仓原因: 20周期布林带上轨上穿45周期中轨，同时获利大于180｜单张盈利:331.10 ⏰ 时间: 2026-02-07 11:09:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8129.47 boll45缩口 10820.68  ema15 69659.67 ema30 68940.25 ema60 69694.14 ema120 72381.28 boll20-up 72984.67 boll20-down64855.20 boll45-up 73137.23 boll45-dowm62316.55 atr 177.80 , boll宽度 0.006210  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 11:59:00,空,首次开空,10,70878.00,3.5439,0.00,"✅【首次开空】 📉 当前价格: 70878.0 💰 开仓均价: 70878.0 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 11:59:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 8129.47 boll45缩口 10820.68  ema15 69659.67 ema30 68940.25 ema60 69694.14 ema120 72381.28 boll20-up 72984.67 boll20-down64855.20 boll45-up 73137.23 boll45-dowm62316.55 atr 199.21 , boll宽度 0.011611  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 12:44:00,空,空单全平,10,70662.60,3.5331,18.01,"✅【平空已执行】 💰 持仓均价: 70878.0 ✂️ 平仓价格: 70662.6 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超卖且盈利大于200|单张盈利:215.40 ⏰ 时间: 2026-02-07 12:44:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 7314.44 boll45缩口 10821.44  ema15 69792.80 ema30 69055.38 ema60 69727.93 ema120 72353.90 boll20-up 72870.40 boll20-down65555.96 boll45-up 73137.78 boll45-dowm62316.34 atr 270.46 , boll宽度 0.014875  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 13:30:00,多,首次开多,10,70230.70,3.5115,0.00,"✅【首次开多】 📈 当前价格: 70230.7 💰 开仓均价: 70230.7 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 13:30:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 6584.23 boll45缩口 10735.05  ema15 69835.55 ema30 69125.02 ema60 69741.27 ema120 72317.22 boll20-up 72724.17 boll20-down66139.94 boll45-up 73074.72 boll45-dowm62339.67 atr 280.76 , boll宽度 0.017681  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 14:57:00,多,补仓开多,10,68872.10,3.4436,0.00,"✅【第六套补仓逻辑——小级别危险策略】 ✅【多仓加仓 第1次】 📉 当前价格: 68872.1 💰 当前均价: 69551.40 📦 加仓数量: 10 📦 总持仓量: 20.0 🔻 当前亏损比例: 1.93% ⏰ 时间: 2026-02-07 14:57:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 5752.40 boll45缩口 10499.76  ema15 69699.27 ema30 69100.52 ema60 69708.62 ema120 72258.18 boll20-up 72449.00 boll20-down66696.60 boll45-up 72895.10 boll45-dowm62395.34 atr 283.74 , boll宽度 0.024563  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 15:17:00,多,补仓开多,10,67350.20,3.3675,0.00,"✅【第六套补仓逻辑——小级别危险策略】 ✅【多仓加仓 第2次】 📉 当前价格: 67350.2 💰 当前均价: 68817.67 📦 加仓数量: 10 📦 总持仓量: 30.000000000000004 🔻 当前亏损比例: 3.16% ⏰ 时间: 2026-02-07 15:17:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 5232.16 boll45缩口 10323.42  ema15 69496.60 ema30 69034.54 ema60 69655.15 ema120 72189.09 boll20-up 72263.38 boll20-down67031.22 boll45-up 72745.86 boll45-dowm62422.44 atr 400.69 , boll宽度 0.046246  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 20:15:00,多,多单全平,30,69097.80,10.3647,73.68,"✅【平多已执行】 💰 持仓均价: 68817.67 ✂️ 平仓价格: 69097.8 📦 平仓数量: 30.000000000000004 📝 平仓原因: 获利400以上，完美离场｜单张盈利:280.13 ⏰ 时间: 2026-02-07 20:15:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4438.05 boll45缩口 10042.26  ema15 68930.21 ema30 68831.43 ema60 69448.84 ema120 71878.78 boll20-up 71919.88 boll20-down67481.83 boll45-up 72499.08 boll45-dowm62456.82 atr 324.94 , boll宽度 0.030156  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 20:18:00,空,首次开空,10,69533.20,3.4767,0.00,"✅【首次开空】 📉 当前价格: 69533.2 💰 开仓均价: 69533.2 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 20:18:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4438.05 boll45缩口 10042.26  ema15 68930.21 ema30 68831.43 ema60 69448.84 ema120 71878.78 boll20-up 71919.88 boll20-down67481.83 boll45-up 72499.08 boll45-dowm62456.82 atr 324.94 , boll宽度 0.030156  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 20:23:00,空,空单全平,10,69290.40,3.4645,20.82,"✅【平空已执行】 💰 持仓均价: 69533.2 ✂️ 平仓价格: 69290.4 📦 平仓数量: 10.0 📝 平仓原因: 10分钟内盈利大于200，马上跑。|单张盈利:242.80 ⏰ 时间: 2026-02-07 20:23:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4438.05 boll45缩口 10042.26  ema15 68930.21 ema30 68831.43 ema60 69448.84 ema120 71878.78 boll20-up 71919.88 boll20-down67481.83 boll45-up 72499.08 boll45-dowm62456.82 atr 360.20 , boll宽度 0.033202  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 21:39:00,多,首次开多,10,68808.90,3.4404,0.00,"✅【首次开多】 📈 当前价格: 68808.9 💰 开仓均价: 68808.9 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 21:39:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4365.25 boll45缩口 10076.05  ema15 68946.51 ema30 68846.22 ema60 69436.11 ema120 71832.20 boll20-up 71800.63 boll20-down67435.38 boll45-up 72533.62 boll45-dowm62457.57 atr 321.57 , boll宽度 0.017711  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 21:59:00,多,多单全平,10,69060.60,3.4530,21.72,"✅【平多已执行】 💰 持仓均价: 68808.9 ✂️ 平仓价格: 69060.6 📦 平仓数量: 10.0 📝 平仓原因: 盈利大于ATR，完美离场｜单张盈利:251.70 ⏰ 时间: 2026-02-07 21:59:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4365.25 boll45缩口 10076.05  ema15 68946.51 ema30 68846.22 ema60 69436.11 ema120 71832.20 boll20-up 71800.63 boll20-down67435.38 boll45-up 72533.62 boll45-dowm62457.57 atr 247.00 , boll宽度 0.010440  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 22:35:00,多,首次开多,10,68839.90,3.4420,0.00,"✅【首次开多】 📈 当前价格: 68839.9 💰 开仓均价: 68839.9 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 22:35:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4453.51 boll45缩口 10063.91  ema15 68905.27 ema30 68831.40 ema60 69409.24 ema120 71779.05 boll20-up 71788.52 boll20-down67335.01 boll45-up 72582.23 boll45-dowm62518.32 atr 220.87 , boll宽度 0.008658  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 23:05:00,多,多单全平,10,69041.20,3.4521,16.68,"✅【平多已执行】 💰 持仓均价: 68839.9 ✂️ 平仓价格: 69041.2 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:201.30 ⏰ 时间: 2026-02-07 23:05:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4341.27 boll45缩口 10077.35  ema15 68932.40 ema30 68850.17 ema60 69399.84 ema120 71735.14 boll20-up 71654.65 boll20-down67313.38 boll45-up 72651.56 boll45-dowm62574.21 atr 268.93 , boll宽度 0.011415  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 23:21:00,空,首次开空,10,69253.80,3.4627,0.00,"✅【首次开空】 📉 当前价格: 69253.8 💰 开仓均价: 69253.8 📦 开仓数量: 10 ⏰ 时间: 2026-02-07 23:21:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4341.27 boll45缩口 10077.35  ema15 68932.40 ema30 68850.17 ema60 69399.84 ema120 71735.14 boll20-up 71654.65 boll20-down67313.38 boll45-up 72651.56 boll45-dowm62574.21 atr 303.60 , boll宽度 0.012836  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-07 23:53:00,空,空单全平,10,69033.80,3.4517,18.55,"✅【平空已执行】 💰 持仓均价: 69253.8 ✂️ 平仓价格: 69033.8 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超卖且盈利大于200|单张盈利:220.00 ⏰ 时间: 2026-02-07 23:53:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4341.27 boll45缩口 10077.35  ema15 68932.40 ema30 68850.17 ema60 69399.84 ema120 71735.14 boll20-up 71654.65 boll20-down67313.38 boll45-up 72651.56 boll45-dowm62574.21 atr 318.54 , boll宽度 0.017701  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-08 00:48:00,多,首次开多,10,69060.70,3.4530,0.00,"✅【首次开多】 📈 当前价格: 69060.7 💰 开仓均价: 69060.7 📦 开仓数量: 10 ⏰ 时间: 2026-02-08 00:48:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：True 停机多:False,  停机空:False  boll20缩口 4344.52 boll45缩口 10001.28  ema15 68931.86 ema30 68855.20 ema60 69384.37 ema120 71688.74 boll20-up 71604.88 boll20-down67260.36 boll45-up 72695.47 boll45-dowm62694.19 atr 306.69 , boll宽度 0.008204  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-08 01:38:00,多,多单全平,10,69276.00,3.4638,18.07,"✅【平多已执行】 💰 持仓均价: 69060.7 ✂️ 平仓价格: 69276.0 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:215.30 ⏰ 时间: 2026-02-08 01:38:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 4267.72 boll45缩口 9742.06  ema15 68960.20 ema30 68874.77 ema60 69376.97 ema120 71646.92 boll20-up 71508.26 boll20-down67240.54 boll45-up 72686.06 boll45-dowm62944.00 atr 246.39 , boll宽度 0.013141  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-15 20:12:00,多,首次开多,10,70139.60,3.5070,0.00,"✅【首次开多】 📈 当前价格: 70139.6 💰 开仓均价: 70139.6 📦 开仓数量: 10 ⏰ 时间: 2026-02-15 20:12:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1468.47 boll45缩口 2278.46  ema15 70036.76 ema30 69752.44 ema60 69188.47 ema120 68916.57 boll20-up 70734.50 boll20-down69266.03 boll45-up 70702.97 boll45-dowm68424.51 atr 78.46 , boll宽度 0.004745  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-15 20:23:00,多,多单全平,10,70344.00,3.5172,16.92,"✅【平多已执行】 💰 持仓均价: 70139.6 ✂️ 平仓价格: 70344.0 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:204.40 ⏰ 时间: 2026-02-15 20:23:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1468.47 boll45缩口 2278.46  ema15 70036.76 ema30 69752.44 ema60 69188.47 ema120 68916.57 boll20-up 70734.50 boll20-down69266.03 boll45-up 70702.97 boll45-dowm68424.51 atr 97.15 , boll宽度 0.005186  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-15 20:49:00,多,首次开多,10,69965.00,3.4983,0.00,"✅【首次开多】 📈 当前价格: 69965.0 💰 开仓均价: 69965.0 📦 开仓数量: 10 ⏰ 时间: 2026-02-15 20:49:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1468.47 boll45缩口 2278.46  ema15 70036.76 ema30 69752.44 ema60 69188.47 ema120 68916.57 boll20-up 70734.50 boll20-down69266.03 boll45-up 70702.97 boll45-dowm68424.51 atr 132.84 , boll宽度 0.005735  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-15 20:55:00,多,补仓开多,20,69390.00,6.9390,0.00,"✅【第一套补仓逻辑】 ✅【多仓加仓 第1次】 📉 当前价格: 69390.0 💰 当前均价: 69581.67 📦 加仓数量: 20 📦 总持仓量: 30.000000000000004 🔻 当前亏损比例: 0.82% ⏰ 时间: 2026-02-15 20:55:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1468.47 boll45缩口 2278.46  ema15 70036.76 ema30 69752.44 ema60 69188.47 ema120 68916.57 boll20-up 70734.50 boll20-down69266.03 boll45-up 70702.97 boll45-dowm68424.51 atr 183.18 , boll宽度 0.015731  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-16 01:45:00,多,补仓开多,10,68555.40,3.4278,0.00,"✅【第二套补仓逻辑】 ✅【多仓加仓 第2次】 📉 当前价格: 68555.4 💰 当前均价: 69325.10 📦 加仓数量: 10 📦 总持仓量: 40.0 🔻 当前亏损比例: 1.47% ⏰ 时间: 2026-02-16 01:45:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2458.18 boll45缩口 2284.68  ema15 69490.69 ema30 69518.46 ema60 69149.21 ema120 68918.07 boll20-up 71004.16 boll20-down68545.98 boll45-up 70706.44 boll45-dowm68421.76 atr 128.55 , boll宽度 0.009653  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-16 20:27:00,多,多单全平,40,69442.10,13.8884,32.91,"✅【平多已执行】 💰 持仓均价: 69325.1 ✂️ 平仓价格: 69442.1 📦 平仓数量: 40.0 📝 平仓原因: 超时6小时且获利10以上｜单张盈利:117.00 ⏰ 时间: 2026-02-16 20:27:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1328.28 boll45缩口 2874.75  ema15 68866.93 ema30 68961.53 ema60 68943.52 ema120 68857.71 boll20-up 69341.59 boll20-down68013.31 boll45-up 70756.78 boll45-dowm67882.03 atr 180.03 , boll宽度 0.013029  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-17 13:16:00,多,首次开多,10,68283.30,3.4142,0.00,"✅【首次开多】 📈 当前价格: 68283.3 💰 开仓均价: 68283.3 📦 开仓数量: 10 ⏰ 时间: 2026-02-17 13:16:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 2018.37 boll45缩口 2415.23  ema15 68491.46 ema30 68584.27 ema60 68697.96 ema120 68734.84 boll20-up 69464.29 boll20-down67445.92 boll45-up 69914.26 boll45-dowm67499.03 atr 119.51 , boll宽度 0.006258  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-17 14:41:00,多,多单全平,10,68487.20,3.4244,16.97,"✅【平多已执行】 💰 持仓均价: 68283.3 ✂️ 平仓价格: 68487.2 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超买且盈利大于200|单张盈利:203.90 ⏰ 时间: 2026-02-17 14:41:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1998.34 boll45缩口 2194.14  ema15 68475.50 ema30 68570.04 ema60 68687.01 ema120 68728.71 boll20-up 69434.23 boll20-down67435.89 boll45-up 69758.72 boll45-dowm67564.58 atr 100.19 , boll宽度 0.008757  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-17 15:09:00,多,首次开多,10,68262.40,3.4131,0.00,"✅【首次开多】 📈 当前价格: 68262.4 💰 开仓均价: 68262.4 📦 开仓数量: 10 ⏰ 时间: 2026-02-17 15:09:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1973.04 boll45缩口 1930.11  ema15 68459.30 ema30 68555.58 ema60 68675.82 ema120 68722.38 boll20-up 69399.95 boll20-down67426.91 boll45-up 69581.19 boll45-dowm67651.08 atr 77.04 , boll宽度 0.007569  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-17 20:07:00,空,首次开空,10,68081.50,3.4041,0.00,"✅【首次开空】 📉 当前价格: 68081.5 💰 开仓均价: 68081.5 📦 开仓数量: 10 ⏰ 时间: 2026-02-17 20:07:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1494.95 boll45缩口 1676.73  ema15 68204.42 ema30 68382.49 ema60 68564.38 ema120 68660.81 boll20-up 69057.99 boll20-down67563.04 boll45-up 69301.54 boll45-dowm67624.81 atr 111.71 , boll宽度 0.004456  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
2026-02-17 20:58:00,空,空单全平,10,67862.10,3.3931,18.55,"✅【平空已执行】 💰 持仓均价: 68081.5 ✂️ 平仓价格: 67862.1 📦 平仓数量: 10.0 📝 平仓原因: 1分钟超卖且盈利大于200|单张盈利:219.40 ⏰ 时间: 2026-02-17 20:58:00 WWWWWWWWWW 不开单标志:False， 缩口启动:False， 缩口_小级别：False 停机多:False,  停机空:False  boll20缩口 1494.95 boll45缩口 1676.73  ema15 68204.42 ema30 68382.49 ema60 68564.38 ema120 68660.81 boll20-up 69057.99 boll20-down67563.04 boll45-up 69301.54 boll45-dowm67624.81 atr 108.23 , boll宽度 0.008296  suokou_first:False , suokou_second: False   EMA进入boll45停机：False"
